,index,Time,Open,High,Low,Close
247,493,2008-10-03 17:00:00 EDT-0400,1.37745,1.37745,1.37745,1.37745
248,495,2008-10-04 17:00:00 EDT-0400,1.37745,1.37745,1.36120,1.36740
249,497,2008-10-05 17:00:00 EDT-0400,1.36715,1.37089,1.34434,1.34992
250,499,2008-10-06 17:00:00 EDT-0400,1.34992,1.37425,1.34806,1.35889
251,501,2008-10-07 17:00:00 EDT-0400,1.35889,1.37560,1.35445,1.36530
252,503,2008-10-08 17:00:00 EDT-0400,1.36530,1.37852,1.35806,1.36044
253,505,2008-10-09 17:00:00 EDT-0400,1.36064,1.36510,1.32581,1.34052
254,507,2008-10-10 17:00:00 EDT-0400,1.34052,1.34052,1.33998,1.33998
255,509,2008-10-11 17:00:00 EDT-0400,1.34163,1.35970,1.34163,1.35755
256,511,2008-10-12 17:00:00 EDT-0400,1.35746,1.36834,1.34580,1.35833
257,513,2008-10-13 17:00:00 EDT-0400,1.35833,1.37696,1.35752,1.36186
258,515,2008-10-14 17:00:00 EDT-0400,1.36186,1.36886,1.34842,1.34992
259,517,2008-10-15 17:00:00 EDT-0400,1.34992,1.35398,1.33454,1.34558
260,519,2008-10-16 17:00:00 EDT-0400,1.34558,1.35182,1.33871,1.34108
261,521,2008-10-18 17:00:00 EDT-0400,1.34108,1.34320,1.34018,1.34285
262,523,2008-10-19 17:00:00 EDT-0400,1.34313,1.35301,1.32880,1.33435
263,525,2008-10-20 17:00:00 EDT-0400,1.33435,1.33585,1.30517,1.30633
264,527,2008-10-21 17:00:00 EDT-0400,1.30633,1.30775,1.27431,1.28561
265,529,2008-10-22 17:00:00 EDT-0400,1.28590,1.29358,1.27292,1.29344
266,531,2008-10-23 17:00:00 EDT-0400,1.29342,1.30047,1.24970,1.26235
267,533,2008-10-25 17:00:00 EDT-0400,1.26162,1.26170,1.25610,1.25610
268,535,2008-10-26 17:00:00 EDT-0400,1.25600,1.26878,1.23355,1.24942
